prob,loss,y_true,member,source
0.105282344,0.11124711,0.0,1,target_train
0.45814312,0.6127534,0.0,1,target_train
0.9948908,0.0051222877,1.0,1,target_train
0.26981625,1.3100141,1.0,1,target_train
0.33138412,0.40254554,0.0,1,target_train
0.7077142,0.34571493,1.0,1,target_train
0.26678318,0.3103138,0.0,1,target_train
0.9984786,0.001522567,1.0,1,target_train
0.9198704,0.08352251,1.0,1,target_train
0.8123663,1.6732637,0.0,1,target_train
0.26868114,0.31290576,0.0,1,target_train
0.7819347,0.24598406,1.0,1,target_train
0.22210845,0.2511682,0.0,1,target_train
0.9854223,0.014684985,1.0,1,target_train
0.6101222,0.49409598,1.0,1,target_train
0.9973252,0.0026784018,1.0,1,target_train
0.9901668,0.009881882,1.0,1,target_train
0.275311,0.3220127,0.0,1,target_train
0.21657422,1.529822,1.0,1,target_train
0.69292665,1.1806686,0.0,1,target_train
0.24694265,0.28361386,0.0,1,target_train
0.21412446,0.24095681,0.0,1,target_train
0.21068226,0.23658633,0.0,1,target_train
0.90438473,0.10050042,1.0,1,target_train
0.1752057,0.19262128,0.0,1,target_train
0.8282547,0.18843457,1.0,1,target_train
0.31546858,1.1536962,1.0,1,target_train
0.136487,0.14674634,0.0,1,target_train
0.53559405,0.6243788,1.0,1,target_train
0.28174222,0.33092678,0.0,1,target_train
0.7440059,0.2957063,1.0,1,target_train
0.8605444,0.15019007,1.0,1,target_train
0.36344865,0.45169014,0.0,1,target_train
0.5060416,0.70530397,0.0,1,target_train
0.10626412,0.11234497,0.0,1,target_train
0.50249463,0.69814897,0.0,1,target_train
0.23154669,0.2633755,0.0,1,target_train
0.4212824,0.5469407,0.0,1,target_train
0.9706635,0.029775433,1.0,1,target_train
0.50706357,0.67911893,1.0,1,target_train
0.45206615,0.60160077,0.0,1,target_train
0.69350326,1.1825482,0.0,1,target_train
0.8627287,0.147655,1.0,1,target_train
0.6458106,0.437249,1.0,1,target_train
0.1751189,0.19251604,0.0,1,target_train
0.26615605,0.30945888,0.0,1,target_train
0.5802781,0.5442478,1.0,1,target_train
0.4421789,0.583717,0.0,1,target_train
0.34203696,0.4186065,0.0,1,target_train
0.2682904,0.31237155,0.0,1,target_train
0.9264991,0.07634218,1.0,1,target_train
0.7543185,0.2819406,1.0,1,target_train
0.078583375,0.08184297,0.0,1,target_train
0.13325396,0.14300923,0.0,1,target_train
0.32815427,1.1142714,1.0,1,target_train
0.8663647,0.1434493,1.0,1,target_train
0.9972934,0.0027102567,1.0,1,target_train
0.17769735,0.1956468,0.0,1,target_train
0.44824934,0.59465903,0.0,1,target_train
0.26774374,0.3116247,0.0,1,target_train
0.34610987,0.42481592,0.0,1,target_train
0.92893237,0.073719345,1.0,1,target_train
0.29864487,0.35474095,0.0,1,target_train
0.9800741,0.02012709,1.0,1,target_train
0.4266902,0.5563291,0.0,1,target_train
0.46774226,0.63062745,0.0,1,target_train
0.6396723,0.4467993,1.0,1,target_train
0.190427,0.21124835,0.0,1,target_train
0.3060802,1.1839081,1.0,1,target_train
0.37534595,0.47055727,0.0,1,target_train
0.47278672,0.7491109,1.0,1,target_train
0.2538194,0.2927876,0.0,1,target_train
0.2257418,0.25584987,0.0,1,target_train
0.58202934,0.872344,0.0,1,target_train
0.9530423,0.04809596,1.0,1,target_train
0.33964822,0.41498262,0.0,1,target_train
0.48826346,0.71690017,1.0,1,target_train
0.12882012,0.1379068,0.0,1,target_train
0.5416128,0.78004104,0.0,1,target_train
0.13228495,0.1418919,0.0,1,target_train
0.16169488,0.17637314,0.0,1,target_train
0.88263613,0.12484225,1.0,1,target_train
0.23696953,0.2704573,0.0,1,target_train
0.28554386,0.33623365,0.0,1,target_train
0.35023904,0.4311507,0.0,1,target_train
0.589558,0.5283822,1.0,1,target_train
0.96857756,0.03192671,1.0,1,target_train
0.6320115,0.9997035,0.0,1,target_train
0.19655894,0.21885145,0.0,1,target_train
0.47475928,0.7449474,1.0,1,target_train
0.6990503,0.35803255,1.0,1,target_train
0.19352642,0.21508409,0.0,1,target_train
0.8390547,0.17547937,1.0,1,target_train
0.20034678,0.2235771,0.0,1,target_train
0.54142994,0.6135416,1.0,1,target_train
0.70293695,0.3524881,1.0,1,target_train
0.60717356,0.4989406,1.0,1,target_train
0.29445273,1.2226368,1.0,1,target_train
0.8830023,0.1244275,1.0,1,target_train
0.8953614,2.257243,0.0,1,target_train
0.8807831,2.1268106,0.0,1,target_train
0.67600495,1.127027,0.0,1,target_train
0.17652297,0.1942196,0.0,1,target_train
0.7323228,0.31153387,1.0,1,target_train
0.28723142,0.3385985,0.0,1,target_train
0.2851693,0.33570954,0.0,1,target_train
0.4029575,0.515767,0.0,1,target_train
0.99712884,0.0028752855,1.0,1,target_train
0.8768941,2.0947104,0.0,1,target_train
0.798071,0.2255577,1.0,1,target_train
0.9961408,0.0038666879,1.0,1,target_train
0.09463323,0.09941513,0.0,1,target_train
0.23386689,0.26639932,0.0,1,target_train
0.87234426,0.13657115,1.0,1,target_train
0.34649676,1.0598818,1.0,1,target_train
0.2657675,1.3251333,1.0,1,target_train
0.7231924,0.32407996,1.0,1,target_train
0.9901998,0.009848533,1.0,1,target_train
0.5614689,0.82432455,0.0,1,target_train
0.12607256,2.0708978,1.0,1,target_train
0.7054153,0.34896854,1.0,1,target_train
0.9620739,0.038663987,1.0,1,target_train
0.105219625,0.11117695,0.0,1,target_train
0.6875606,1.1633449,0.0,1,target_train
0.9211032,2.5396144,0.0,1,target_train
0.118245244,0.12584132,0.0,1,target_train
0.5835361,0.53864896,1.0,1,target_train
0.7568496,0.27859077,1.0,1,target_train
0.24649917,1.4003967,1.0,1,target_train
0.7110848,0.3409636,1.0,1,target_train
0.31076807,0.37217742,0.0,1,target_train
0.8566892,0.15468006,1.0,1,target_train
0.6347221,0.454568,1.0,1,target_train
0.262987,0.3051498,0.0,1,target_train
0.9886808,0.01138377,1.0,1,target_train
0.09744167,0.102521956,0.0,1,target_train
0.9833306,0.01680989,1.0,1,target_train
0.33968842,1.0797265,1.0,1,target_train
0.52144086,0.7369755,0.0,1,target_train
0.2337576,0.26625675,0.0,1,target_train
0.18149373,0.20027426,0.0,1,target_train
0.98666364,0.013426089,1.0,1,target_train
0.32534954,0.3935606,0.0,1,target_train
0.21709786,0.24474762,0.0,1,target_train
0.8808597,0.12685694,1.0,1,target_train
0.86063415,1.9706528,0.0,1,target_train
0.4044139,0.9053164,1.0,1,target_train
0.82335335,0.19436984,1.0,1,target_train
0.3313905,0.40255508,0.0,1,target_train
0.12049633,0.12839755,0.0,1,target_train
0.38892192,0.49253052,0.0,1,target_train
0.24816145,0.28523368,0.0,1,target_train
0.5960918,0.51736057,1.0,1,target_train
0.96413565,0.036523283,1.0,1,target_train
0.09392483,0.09863299,0.0,1,target_train
0.099643454,0.10496445,0.0,1,target_train
0.89819676,0.10736613,1.0,1,target_train
0.9672489,0.033299405,1.0,1,target_train
0.8903466,0.11614446,1.0,1,target_train
0.93424416,0.06801747,1.0,1,target_train
0.76180476,1.4346646,0.0,1,target_train
0.8659123,0.14397162,1.0,1,target_train
0.85397816,0.15784967,1.0,1,target_train
0.9983689,0.0016324129,1.0,1,target_train
0.9762007,0.024087079,1.0,1,target_train
0.87560946,0.1328351,1.0,1,target_train
0.08590808,0.089824125,0.0,1,target_train
0.27347806,0.31948656,0.0,1,target_train
0.9237915,0.07926885,1.0,1,target_train
0.33302873,1.0995265,1.0,1,target_train
0.38448945,0.4853031,0.0,1,target_train
0.20820573,0.23345363,0.0,1,target_train
0.9946626,0.005351712,1.0,1,target_train
0.49223933,0.70879024,1.0,1,target_train
0.7797393,0.2487956,1.0,1,target_train
0.16030043,1.8307055,1.0,1,target_train
0.04026418,0.04109723,0.0,1,target_train
0.14527163,0.15697159,0.0,1,target_train
0.7132503,0.3379229,1.0,1,target_train
0.5673123,0.83773905,0.0,1,target_train
0.9162363,0.087481,1.0,1,target_train
0.35071802,0.43188816,0.0,1,target_train
0.34236842,0.41911042,0.0,1,target_train
0.31319937,1.1609154,1.0,1,target_train
0.25064987,1.3836982,1.0,1,target_train
0.9894642,0.010591672,1.0,1,target_train
0.9827508,0.017399726,1.0,1,target_train
0.2987551,0.35489815,0.0,1,target_train
0.15765013,0.1715598,0.0,1,target_train
0.99634314,0.003663567,1.0,1,target_train
0.39190936,0.93672466,1.0,1,target_train
0.21730873,0.245017,0.0,1,target_train
0.13971181,0.15048784,0.0,1,target_train
0.9320943,0.07032131,1.0,1,target_train
0.1490112,0.1613563,0.0,1,target_train
0.9926006,0.0074268915,1.0,1,target_train
0.9806005,0.019590164,1.0,1,target_train
0.25151864,0.28970894,0.0,1,target_train
0.1161629,0.12348251,0.0,1,target_train
0.2752827,1.2899567,1.0,1,target_train
0.20885411,0.23427285,0.0,1,target_train
0.4127635,0.5323276,0.0,1,target_train
0.9269863,0.07581651,1.0,1,target_train
0.7243824,1.2887409,0.0,1,target_train
0.065238096,0.06746345,0.0,1,target_train
0.92829967,0.07440068,1.0,1,target_train
0.39008838,0.4944412,0.0,1,target_train
0.16319923,0.1781693,0.0,1,target_train
0.998232,0.0017695577,1.0,1,target_train
0.1565449,0.17024863,0.0,1,target_train
0.9867885,0.013299536,1.0,1,target_train
0.2487949,0.2860766,0.0,1,target_train
0.9155839,0.08819327,1.0,1,target_train
0.99612767,0.003879852,1.0,1,target_train
0.51344126,0.66661966,1.0,1,target_train
0.46587622,0.62712765,0.0,1,target_train
0.41462925,0.5355098,0.0,1,target_train
0.98980594,0.010246378,1.0,1,target_train
0.9057658,0.09897454,1.0,1,target_train
0.7794821,1.5117766,0.0,1,target_train
0.45014748,0.79818004,1.0,1,target_train
0.6539461,0.42473036,1.0,1,target_train
0.9039965,0.10092977,1.0,1,target_train
0.93668526,0.06540795,1.0,1,target_train
0.4195994,0.54403675,0.0,1,target_train
0.8274009,1.7567838,0.0,1,target_train
0.35434514,0.43749022,0.0,1,target_train
0.18581861,0.2055721,0.0,1,target_train
0.39752874,0.50671536,0.0,1,target_train
0.95055735,3.0069418,0.0,1,target_train
0.3514739,0.43305305,0.0,1,target_train
0.3979505,0.50741565,0.0,1,target_train
0.567272,0.56691635,1.0,1,target_train
0.9069646,0.09765186,1.0,1,target_train
0.5737179,0.55561745,1.0,1,target_train
0.63758487,1.0149649,0.0,1,target_train
0.9836097,0.016526131,1.0,1,target_train
0.8588919,0.1521122,1.0,1,target_train
0.12386803,2.0885386,1.0,1,target_train
0.9588611,0.04200904,1.0,1,target_train
0.96300495,0.03769673,1.0,1,target_train
0.7578657,0.27724907,1.0,1,target_train
0.4750998,0.64454716,0.0,1,target_train
0.15296271,0.16601051,0.0,1,target_train
0.2239162,0.25349474,0.0,1,target_train
0.49489844,0.68299574,0.0,1,target_train
0.25776124,0.29808435,0.0,1,target_train
0.98692805,0.013158144,1.0,1,target_train
0.17516725,0.19257464,0.0,1,target_train
0.4309743,0.56382966,0.0,1,target_train
0.53913295,0.7746457,0.0,1,target_train
0.99440396,0.005611758,1.0,1,target_train
0.65111464,1.0530119,0.0,1,target_train
0.9504666,0.050802287,1.0,1,target_train
0.08042944,0.08384849,0.0,1,target_train
0.21868168,1.5201381,1.0,1,target_train
0.19772312,0.22030154,0.0,1,target_train
0.89623505,0.10955256,1.0,1,target_train
0.09751746,0.10260597,0.0,1,target_train
0.16933614,0.18553007,0.0,1,target_train
0.16941705,1.7753918,1.0,1,target_train
0.3113694,0.37305033,0.0,1,target_train
0.18246844,0.20146576,0.0,1,target_train
0.16561696,0.18106274,0.0,1,target_train
0.45401704,0.6051675,0.0,1,target_train
0.52061075,0.65275264,1.0,1,target_train
0.4551511,0.7871258,1.0,1,target_train
0.6376171,1.015054,0.0,1,target_train
0.25536826,1.3650486,1.0,1,target_train
0.2559453,0.29564077,0.0,1,target_train
0.3287373,0.39859468,0.0,1,target_train
0.116188124,0.123511024,0.0,1,target_train
0.9809489,0.019234886,1.0,1,target_train
0.41743824,0.87361866,1.0,1,target_train
0.871767,0.13723311,1.0,1,target_train
0.46183622,0.772545,1.0,1,target_train
0.16071226,0.17520167,0.0,1,target_train
0.36590588,0.45555788,0.0,1,target_train
0.7763367,0.25316894,1.0,1,target_train
0.9478539,0.053554874,1.0,1,target_train
0.73534495,0.30741554,1.0,1,target_train
0.17056854,0.18701479,0.0,1,target_train
0.08710479,0.09113418,0.0,1,target_train
0.84255517,0.17131615,1.0,1,target_train
0.91359043,0.09037292,1.0,1,target_train
0.9014437,0.103757665,1.0,1,target_train
0.1361477,0.14635345,0.0,1,target_train
0.8144237,0.20527454,1.0,1,target_train
0.9131401,0.09086594,1.0,1,target_train
0.24969034,0.2872693,0.0,1,target_train
0.86155766,0.14901328,1.0,1,target_train
0.77039975,0.2608457,1.0,1,target_train
0.21079864,0.23673375,0.0,1,target_train
0.15788114,0.17183411,0.0,1,target_train
0.1620906,0.17684531,0.0,1,target_train
0.9793221,0.020894708,1.0,1,target_train
0.24479264,0.28076294,0.0,1,target_train
0.73190796,0.3121005,1.0,1,target_train
0.5223514,0.6494148,1.0,1,target_train
0.18575913,0.20549904,0.0,1,target_train
0.17991091,0.1983423,0.0,1,target_train
0.99929065,0.0007096066,1.0,1,target_train
0.44002324,0.82092774,1.0,1,target_train
0.16035095,0.17477123,0.0,1,target_train
0.58359015,0.53855634,1.0,1,target_train
0.3649751,1.0079262,1.0,1,target_train
0.3004215,0.35727727,0.0,1,target_train
0.15121192,0.16394575,0.0,1,target_train
0.2210651,1.5092981,1.0,1,target_train
0.14471766,0.15632369,0.0,1,target_train
0.94635445,0.0551381,1.0,1,target_train
0.16968402,1.7738173,1.0,1,target_train
0.9224322,0.08074141,1.0,1,target_train
0.93009835,0.07246494,1.0,1,target_train
0.40184578,0.9116869,1.0,1,target_train
0.77062154,0.26055786,1.0,1,target_train
0.605681,0.5014018,1.0,1,target_train
0.9103894,0.09388283,1.0,1,target_train
0.31689844,0.38111177,0.0,1,target_train
0.5088035,0.6756934,1.0,1,target_train
0.4937794,0.7056664,1.0,1,target_train
0.9955803,0.00442948,1.0,1,target_train
0.15080689,0.16346869,0.0,1,target_train
0.8958248,2.261681,0.0,1,target_train
0.24027252,0.2747955,0.0,1,target_train
0.80320084,0.2191505,1.0,1,target_train
0.33355385,0.40579593,0.0,1,target_train
0.98040694,0.019787548,1.0,1,target_train
0.45921442,0.6147325,0.0,1,target_train
0.81544244,0.20402445,1.0,1,target_train
0.95511943,0.045918886,1.0,1,target_train
0.63841355,0.448769,1.0,1,target_train
0.2816236,0.33076155,0.0,1,target_train
0.93671185,0.06537957,1.0,1,target_train
0.8100872,0.21061338,1.0,1,target_train
0.9965897,0.003416108,1.0,1,target_train
0.90461415,2.3498251,0.0,1,target_train
0.65647274,1.0684888,0.0,1,target_train
0.39858228,0.5084655,0.0,1,target_train
0.20504399,0.22946846,0.0,1,target_train
0.98493814,0.015176437,1.0,1,target_train
0.14187157,0.1530015,0.0,1,target_train
0.760988,0.2731377,1.0,1,target_train
0.43220058,0.565987,0.0,1,target_train
0.9948843,0.0051288176,1.0,1,target_train
0.12069265,0.1286208,0.0,1,target_train
0.099485524,0.10478903,0.0,1,target_train
0.33610663,1.0903268,1.0,1,target_train
0.9742188,0.026119374,1.0,1,target_train
0.9702947,0.030155426,1.0,1,target_train
0.70248353,0.35313332,1.0,1,target_train
0.38450986,0.48533636,0.0,1,target_train
0.6920307,0.36812487,1.0,1,target_train
0.13811864,0.14863762,0.0,1,target_train
0.80537516,0.21644707,1.0,1,target_train
0.5570631,0.58507675,1.0,1,target_train
0.3681605,0.45911986,0.0,1,target_train
0.46524334,0.6259435,0.0,1,target_train
0.33268577,1.1005569,1.0,1,target_train
0.76041126,0.27389583,1.0,1,target_train
0.69622535,0.3620819,1.0,1,target_train
0.71208984,1.2451068,0.0,1,target_train
0.28077835,0.32958567,0.0,1,target_train
0.08791549,0.09202262,0.0,1,target_train
0.73121166,0.3130523,1.0,1,target_train
0.9797745,0.020432862,1.0,1,target_train
0.31332046,0.37588757,0.0,1,target_train
0.932621,0.06975638,1.0,1,target_train
0.42283547,0.86077213,1.0,1,target_train
0.9184284,0.0850913,1.0,1,target_train
0.9934554,0.0065661,1.0,1,target_train
0.9934891,0.006532202,1.0,1,target_train
0.6691109,0.40180546,1.0,1,target_train
0.6192215,0.9655374,0.0,1,target_train
0.15462773,0.1679782,0.0,1,target_train
0.061649032,0.06363122,0.0,1,target_train
0.56452435,0.57177174,1.0,1,target_train
0.59350073,0.9001731,0.0,1,target_train
0.22267963,1.5020212,1.0,1,target_train
0.21578644,0.24307393,0.0,1,target_train
0.1965985,0.21890071,0.0,1,target_train
0.25433698,0.29348147,0.0,1,target_train
0.7056289,0.34866586,1.0,1,target_train
0.34145105,0.41771644,0.0,1,target_train
0.1393388,0.15005434,0.0,1,target_train
0.34858128,0.4286027,0.0,1,target_train
0.79783875,0.2258488,1.0,1,target_train
0.7303693,1.3107021,0.0,1,target_train
0.94823575,0.05315213,1.0,1,target_train
0.5784499,0.8638166,0.0,1,target_train
0.24579476,0.28209075,0.0,1,target_train
0.84579355,0.16747999,1.0,1,target_train
0.6160607,0.4844098,1.0,1,target_train
0.9476556,0.053764116,1.0,1,target_train
0.8211613,0.19703569,1.0,1,target_train
0.9945415,0.0054734256,1.0,1,target_train
0.7512463,0.28602174,1.0,1,target_train
0.9208865,0.08241847,1.0,1,target_train
0.64102274,0.44469035,1.0,1,target_train
0.89222896,0.1140325,1.0,1,target_train
0.9864428,0.013649934,1.0,1,target_train
0.9872064,4.3588104,0.0,1,target_train
0.30481794,0.3635815,0.0,1,target_train
0.99388814,0.006130614,1.0,1,target_train
0.28463176,1.256559,1.0,1,target_train
0.94641817,0.055070773,1.0,1,target_train
0.985998,0.014100978,1.0,1,target_train
0.99262667,0.0074006505,1.0,1,target_train
0.5613059,0.8239529,0.0,1,target_train
0.21878052,0.24689913,0.0,1,target_train
0.52275246,0.73972,0.0,1,target_train
0.4409913,0.8187301,1.0,1,target_train
0.5116492,0.71672124,0.0,1,target_train
0.11421471,0.121280715,0.0,1,target_train
0.33370265,1.097505,1.0,1,target_train
0.99613106,0.0038764412,1.0,1,target_train
0.28764415,1.2460312,1.0,1,target_train
0.9007317,0.104547866,1.0,1,target_train
0.49484962,0.70350134,1.0,1,target_train
0.58630425,0.88262445,0.0,1,target_train
0.5755814,0.55237466,1.0,1,target_train
0.7270176,0.31880462,1.0,1,target_train
0.66030824,0.4150485,1.0,1,target_train
0.95216125,0.049020875,1.0,1,target_train
0.5907957,0.89354074,0.0,1,target_train
0.20487906,0.22926104,0.0,1,target_train
0.20360856,0.22766447,0.0,1,target_train
0.5407395,0.7781376,0.0,1,target_train
0.3501339,0.43098894,0.0,1,target_train
0.97356033,0.02679548,1.0,1,target_train
0.655304,0.422656,1.0,1,target_train
0.10830069,0.11462629,0.0,1,target_train
0.076342344,0.07941377,0.0,1,target_train
0.17212407,0.188892,0.0,1,target_train
0.9609092,0.039875373,1.0,1,target_train
0.99189496,0.008138064,1.0,1,target_train
0.85944355,1.962146,0.0,1,target_train
0.20705679,0.23200364,0.0,1,target_train
0.4612173,0.77388597,1.0,1,target_train
0.2503504,0.28814933,0.0,1,target_train
0.09723084,0.10228841,0.0,1,target_train
0.47234514,0.63931286,0.0,1,target_train
0.16999604,0.18632479,0.0,1,target_train
0.56695527,0.56747484,1.0,1,target_train
0.4799886,0.73399293,1.0,1,target_train
0.8632843,0.14701122,1.0,1,target_train
0.2956396,1.2186141,1.0,1,target_train
0.6135825,0.95083684,0.0,1,target_train
0.7694185,0.26212028,1.0,1,target_train
0.9952894,0.0047217445,1.0,1,target_train
0.7687021,0.2630518,1.0,1,target_train
0.9891213,0.010938287,1.0,1,target_train
0.29227763,1.2300512,1.0,1,target_train
0.7854075,1.5390143,0.0,1,target_train
0.087201945,0.09124062,0.0,1,target_train
0.9975064,0.0024967343,1.0,1,target_train
0.9805009,0.01969174,1.0,1,target_train
0.5138798,0.66576594,1.0,1,target_train
0.8126681,0.20743252,1.0,1,target_train
0.79440963,0.23015606,1.0,1,target_train
0.54580194,0.60549915,1.0,1,target_train
0.9515469,3.0271592,0.0,1,target_train
0.9885632,0.011502723,1.0,1,target_train
0.99299043,0.007034248,1.0,1,target_train
0.7057068,0.34855545,1.0,1,target_train
0.31871468,0.38377407,0.0,1,target_train
0.25285065,0.29149017,0.0,1,target_train
0.09641966,0.10139028,0.0,1,target_train
0.12510626,0.13365285,0.0,1,target_train
0.5818197,0.5415946,1.0,1,target_train
0.7614152,0.27257648,1.0,1,target_train
0.17391457,0.19105706,0.0,1,target_train
0.5822563,0.54084456,1.0,1,target_train
0.98866326,0.011401494,1.0,1,target_train
0.27250698,0.31815082,0.0,1,target_train
0.99767375,0.00232896,1.0,1,target_train
0.19099234,1.655522,1.0,1,target_train
0.7484137,0.2897994,1.0,1,target_train
0.07716315,0.08030283,0.0,1,target_train
0.3727184,0.4663597,0.0,1,target_train
0.09955933,0.104870975,0.0,1,target_train
0.9943409,0.005675177,1.0,1,target_train
0.47645083,0.74139076,1.0,1,target_train
0.96748096,0.033059537,1.0,1,target_train
0.85204387,0.16011727,1.0,1,target_train
0.9877225,0.012353475,1.0,1,target_train
0.29494053,0.34947315,0.0,1,target_train
0.40962747,0.5270015,0.0,1,target_train
0.3434444,1.06873,1.0,1,target_train
0.70735765,0.34621888,1.0,1,target_train
0.16300382,0.17793573,0.0,1,target_train
0.35171297,0.4334217,0.0,1,target_train
0.70600724,1.2242001,0.0,1,target_train
0.3548813,1.035972,1.0,1,target_train
0.90658975,0.09806526,1.0,1,target_train
0.276198,1.2866373,1.0,1,target_train
0.5890904,0.88938206,0.0,1,target_train
0.2320779,0.26406702,0.0,1,target_train
0.33527032,0.40837476,0.0,1,target_train
0.26781055,0.31171605,0.0,1,target_train
0.99175835,0.008275803,1.0,1,target_train
0.91298634,0.09103436,1.0,1,target_train
0.2431553,0.27859718,0.0,1,target_train
0.122007065,0.13011675,0.0,1,target_train
0.217592,1.5251335,1.0,1,target_train
0.43832576,0.82479286,1.0,1,target_train
0.34816507,0.42796388,0.0,1,target_train
0.31073797,1.1688052,1.0,1,target_train
0.24423821,1.4096112,1.0,1,target_train
0.65714794,0.41984612,1.0,1,target_train
0.15130739,1.8884418,1.0,1,target_train
0.87504226,0.1334831,1.0,1,target_train
0.38664833,0.48881677,0.0,1,target_train
0.81356347,0.20633134,1.0,1,target_train
0.36731455,0.45778194,0.0,1,target_train
0.97519726,0.025115514,1.0,1,target_train
0.48285124,0.72804666,1.0,1,target_train
0.11484966,0.1219978,0.0,1,target_train
0.64767414,1.0431988,0.0,1,target_train
0.85149777,0.16075839,1.0,1,target_train
0.13869044,1.9755108,1.0,1,target_train
0.9585598,0.042323317,1.0,1,target_train
0.2689315,0.31324813,0.0,1,target_train
0.16052224,0.17497529,0.0,1,target_train
0.9877583,0.012317267,1.0,1,target_train
0.515237,0.6631284,1.0,1,target_train
0.08552472,0.08940486,0.0,1,target_train
0.17120273,0.1877797,0.0,1,target_train
0.19752324,0.22005238,0.0,1,target_train
0.4515348,0.6006315,0.0,1,target_train
0.73369265,1.3231041,0.0,1,target_train
0.9887051,0.011359173,1.0,1,target_train
0.2317728,0.26366973,0.0,1,target_train
0.107619345,0.11386249,0.0,1,target_train
0.8762126,2.0891898,0.0,1,target_train
0.92941487,0.07320006,1.0,1,target_train
0.14773977,0.15986337,0.0,1,target_train
0.61399424,0.48776972,1.0,1,target_train
0.36597964,0.45567426,0.0,1,target_train
0.40509322,0.5193505,0.0,1,target_train
0.51184654,0.6697304,1.0,1,target_train
0.46696553,0.7614998,1.0,1,target_train
0.85131705,0.16097066,1.0,1,target_train
0.9858359,4.2570453,0.0,1,target_train
0.122719884,0.13092893,0.0,1,target_train
0.33764163,0.41194847,0.0,1,target_train
0.98869896,0.011365382,1.0,1,target_train
0.9859901,0.014108959,1.0,1,target_train
0.98621255,0.013883378,1.0,1,target_train
0.9609155,3.2420294,0.0,1,target_train
0.7870865,0.23941717,1.0,1,target_train
0.8984893,0.10704048,1.0,1,target_train
0.36447692,0.45330685,0.0,1,target_train
0.35550207,0.43928367,0.0,1,target_train
0.61064315,0.49324256,1.0,1,target_train
0.88094044,0.12676527,1.0,1,target_train
0.5475396,0.6023205,1.0,1,target_train
0.8261641,1.7496437,0.0,1,target_train
0.213804,1.5426955,1.0,1,target_train
0.98749596,0.012582875,1.0,1,target_train
0.515909,0.6618249,1.0,1,target_train
0.10076552,0.10621146,0.0,1,target_train
0.8597404,1.9642601,0.0,1,target_train
0.09999071,0.10535021,0.0,1,target_train
0.10808107,0.11438008,0.0,1,target_train
0.53539,0.766557,0.0,1,target_train
0.9713792,0.02903834,1.0,1,target_train
0.3491922,0.42954093,0.0,1,target_train
0.2198215,1.5149394,1.0,1,target_train
0.9897009,0.010352489,1.0,1,target_train
0.18494499,0.20449968,0.0,1,target_train
0.17862411,0.19677441,0.0,1,target_train
0.14235888,0.15356956,0.0,1,target_train
0.41916254,0.5432843,0.0,1,target_train
0.23058872,1.4671196,1.0,1,target_train
0.3942978,0.5013669,0.0,1,target_train
0.10784895,0.114119805,0.0,1,target_train
0.95141065,0.0498095,1.0,1,target_train
0.3286871,0.3985199,0.0,1,target_train
0.95521045,0.0458236,1.0,1,target_train
0.6556952,0.42205924,1.0,1,target_train
0.36527884,0.4545695,0.0,1,target_train
0.37721336,0.47355127,0.0,1,target_train
0.220065,0.24854468,0.0,1,target_train
0.5302372,0.6344308,1.0,1,target_train
0.811495,1.6686308,0.0,1,target_train
0.9901892,0.009859248,1.0,1,target_train
0.5196649,0.6545711,1.0,1,target_train
0.7120858,0.33955693,1.0,1,target_train
0.9227442,0.08040321,1.0,1,target_train
0.62369883,0.9773655,0.0,1,target_train
0.29764414,0.3533151,0.0,1,target_train
0.4509708,0.5996036,0.0,1,target_train
0.22798587,0.25875244,0.0,1,target_train
0.36050746,0.44708037,0.0,1,target_train
0.49261653,0.6784882,0.0,1,target_train
0.3777617,0.47443217,0.0,1,target_train
0.9205709,0.08276124,1.0,1,target_train
0.9562551,0.04473058,1.0,1,target_train
0.927843,0.074892774,1.0,1,target_train
0.595101,0.90411764,0.0,1,target_train
0.34260747,0.41947404,0.0,1,target_train
0.65229595,0.42725688,1.0,1,target_train
0.2221191,0.25118187,0.0,1,target_train
0.99833506,0.001666324,1.0,1,target_train
0.8598934,0.15094687,1.0,1,target_train
0.71750706,0.33197248,1.0,1,target_train
0.70565444,1.2230009,0.0,1,target_train
0.13498364,0.14500688,0.0,1,target_train
0.82484335,0.19256178,1.0,1,target_train
0.98107004,0.019111423,1.0,1,target_train
0.4633389,0.7692965,1.0,1,target_train
0.84397185,0.16963616,1.0,1,target_train
0.83355635,0.18205398,1.0,1,target_train
0.9670999,0.033453476,1.0,1,target_train
0.94446075,0.05714115,1.0,1,target_train
0.97458416,0.025744399,1.0,1,target_train
0.2687946,0.31306088,0.0,1,target_train
0.5371567,0.62146544,1.0,1,target_train
0.5905072,0.52677345,1.0,1,target_train
0.33244646,0.4041357,0.0,1,target_train
0.2433862,0.27890235,0.0,1,target_train
0.610551,0.9430224,0.0,1,target_train
0.17877367,0.1969565,0.0,1,target_train
0.2682345,1.3158938,1.0,1,target_train
0.94466335,0.056926664,1.0,1,target_train
0.9356612,2.7435923,0.0,1,target_train
0.26111433,0.30261213,0.0,1,target_train
0.5656675,0.8339449,0.0,1,target_train
0.79758465,0.2261673,1.0,1,target_train
0.66011083,0.41534755,1.0,1,target_train
0.27232683,0.31790328,0.0,1,target_train
0.082756825,0.08638265,0.0,1,target_train
0.18360178,0.20285304,0.0,1,target_train
0.14761072,0.15971196,0.0,1,target_train
0.2281934,0.2590213,0.0,1,target_train
0.14263289,0.1538891,0.0,1,target_train
